id,symbol,code
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:197:8","_root_.org.ensime.core.debug.DebugActor#withThread(JLscala/Function2;)Lorg/ensime/api/RpcResponse;.","withThread(threadId.id,{\ncase(s,t)=>\ns.stepIntoLine(t)\nTrueResponse\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:601:77","_root_.org.ensime.api.DebugThreadDeathEvent.","DebugThreadDeathEvent(DebugThreadId(t.thread.uniqueId))"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:88:40","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM(_=>TrueResponse)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:189:8","_root_.org.ensime.core.debug.DebugActor#withThread(JLscala/Function2;)Lorg/ensime/api/RpcResponse;.","withThread(threadId.id,{\ncase(s,t)=>\ns.stepOverLine(t)\nTrueResponse\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:342:3","_root_.akka.event.LoggingReceive.","LoggingReceive{\n//========================================================================\ncaseDebugAttachReq(hostname,port)=>\nvmm.stop()\n\nTry(vmm.start(VmAttach(hostname,port)))match{\ncaseSuccess(_)=>\nsender!DebugVmSuccess()\ncaseFailure(t)=>\nlog.error(t,'FailureduringVMstartup')\nvalmessage=t.toString\nDebugVmError(1,message)\n}\n\n//========================================================================\ncaseDebugActiveVmReq=>\n//SendatrueresponseiftheVMisstillavailable,otherwisefalse\nsender!withVM(_=>TrueResponse)\n\n//========================================================================\ncaseDebugStopReq=>\nsender!withVM(s=>{\n//ForceJVMexitifmodeindicatestodoso\nif(vmm.activeMode.exists(_.shouldExit))\ns.underlyingVirtualMachine.exit(0)\n\nvmm.stop()\nTrueResponse\n})\n\n//========================================================================\ncaseDebuggerShutdownEvent=>\nvmm.stop()\ncontext.stop(self)\n\n//========================================================================\ncaseDebugRunReq=>\nsender!withVM(s=>{\ns.resume()\nTrueResponse\n})\n\n//========================================================================\ncaseDebugContinueReq(threadId)=>\nsender!withThread(threadId.id,{\ncase(s,t)=>\ns.resume()\nTrueResponse\n})\n\n//========================================================================\ncaseDebugSetBreakReq(file,line:Int)=>\nsender!withVM{s=>\nvalfileName=toJdi(file).getOrThrow(s'couldnotresolve$file')\nvaloptions=Seq(SuspendPolicyProperty.AllThreads,NoResume)\n\ns.tryGetOrCreateBreakpointRequest(fileName,line,options:_*)match{\ncaseSuccess(bp)=>\nvalisPending=s.isBreakpointRequestPending(fileName,line)\n\nif(!isPending){\nbgMessage(s'Resolvedbreakpointat:$fileName:$line')\n}else{\nbgMessage(\ns'Locationnotloaded($fileName,$line).Requestispending...'\n)\n}\n\nTrueResponse\ncaseFailure(ex)=>\nFalseResponse\n}\n}\n\n//========================================================================\ncaseDebugClearBreakReq(file,line:Int)=>\nvalfilename=toJdi(file).getOrThrow(s'couldnotresolve$file')\n\nvmm.withVM(_.removeBreakpointRequests(filename,line))\nvmm.withDummyVM(_.removeBreakpointRequests(filename,line))\n\n//Alwayssendtrueresponse\nsender!TrueResponse\n\n//========================================================================\ncaseDebugClearAllBreaksReq=>\nvmm.withVM(_.removeAllBreakpointRequests())\nvmm.withDummyVM(_.removeAllBreakpointRequests())\nsender!TrueResponse\n\n//========================================================================\ncaseDebugListBreakpointsReq=>\nval(activeBreakpoints,pendingBreakpoints)=vmm\n.withVM(s=>{\nvalbps=s.breakpointRequests\n\n(bps.filterNot(_.isPending),bps.filter(_.isPending))\n})\n.map{\ncase(a,p)=>\ndefconvert(b:Seq[BreakpointRequestInfo]):Seq[Breakpoint]=\n//note:silentlydroppingbreakpointsthatwefailtoresolve\nb.map(b2=>(fromJdi(b2.fileName),b2.lineNumber)).collect{\ncase(Some(jdiFile),line)=>Breakpoint(jdiFile,line)\n}\n\n(convert(a).toList,convert(p).toList)\n}\n.getOrElse((Nil,Nil))\n\nsender!BreakpointList(activeBreakpoints,pendingBreakpoints)\n\n//========================================================================\ncaseDebugNextReq(threadId:DebugThreadId)=>\nsender!withThread(threadId.id,{\ncase(s,t)=>\ns.stepOverLine(t)\nTrueResponse\n})\n\n//========================================================================\ncaseDebugStepReq(threadId:DebugThreadId)=>\nsender!withThread(threadId.id,{\ncase(s,t)=>\ns.stepIntoLine(t)\nTrueResponse\n})\n\n//========================================================================\ncaseDebugStepOutReq(threadId:DebugThreadId)=>\nsender!withThread(threadId.id,{\ncase(s,t)=>\ns.stepOutLine(t)\nTrueResponse\n})\n\n//========================================================================\ncaseDebugLocateNameReq(threadId:DebugThreadId,name:String)=>\nsender!withThread(\nthreadId.id,{\ncase(s,t)=>\nif(name=='this'){\nt.tryTopFrame\n.flatMap(_.tryThisObject)\n.map(_.cache())\n.map{\ncaseobjRef=>DebugObjectReference(objRef.uniqueId)\n}\n.getOrElse(FalseResponse)\n}else{\nvalresult=t.findVariableByName(name).map(_.cache())\nresult.flatMap{\ncasev:IndexedVariableInfo=>\nSome(\nDebugStackSlot(DebugThreadId(t.uniqueId),\nv.frameIndex,\nv.offsetIndex)\n)\ncasef:FieldVariableInfo=>\nf.parentmatch{\ncaseLeft(o)=>\no.cache()\nSome(DebugObjectField(DebugObjectId(o.uniqueId),f.name))\ncaseRight(r)=>\nlog.error(\ns'Field$nameisunabletobelocatedbecauseitisstatic!'\n)\nNone\n}\ncasex=>\nlog.error(s'Unknownvalue:$x')\nNone\n}.getOrElse(FalseResponse)\n}\n}\n)\n\n//========================================================================\ncaseDebugBacktraceReq(threadId:DebugThreadId,index:Int,count:Int)=>\nsender!withThread(\nthreadId.id,{\ncase(s,t)=>\nvalframes=t.frames(index,count)\n\n//Cacheeachstackframe's'this'reference\nframes.foreach(_.thisObjectOption.foreach(_.cache()))\n\nvalensimeFrames=frames.map(convertStackFrame)\n\nDebugBacktrace(ensimeFrames.toList,\nDebugThreadId(t.uniqueId),\nt.name)\n}\n)\n\n//========================================================================\ncaseDebugValueReq(location)=>\nsender!withVM(\ns=>\nlookupValue(s,s.cache,location)\n.map(_.cache())\n.map(convertValue)\n.getOrElse(FalseResponse)\n)\n\n//========================================================================\ncaseDebugToStringReq(threadId,location)=>\nsender!withVM(\ns=>\nlookupValue(s,s.cache,location)\n.map(_.cache())\n.map(_.toPrettyString)\n.map(StringResponse(_))\n.getOrElse(FalseResponse)\n)\n\n//========================================================================\ncaseDebugSetValueReq(location,newValue)=>\nsender!withVM(s=>{\nlocationmatch{\ncaseDebugStackSlot(threadId,frame,offset)=>\ns.tryThread(threadId.id)match{\ncaseSuccess(t)=>\nvalresponse=suspendAndExecute(\nt,{\n//Findthevariableandsetitsvalue\nvalvariable=t.findVariableByIndex(frame,offset)\nvalresult=variablematch{\ncaseSome(v)=>\n//NOTE:CastingonlyconvertstoAnyValorString,sowecan\n//assumethatasuccessfulcastyieldedoneortheother,\n//butthismightnotbethecaseinthefuture\nvalactualNewValue=\nv.typeInfo.castLocal(newValue)match{\ncasest:String=>s.createRemotely(st)\ncaseav=>s.createRemotely(av.asInstanceOf[AnyVal])\n}\n\nv.trySetValueFromInfo(actualNewValue)\ncaseNone=>\nFailure(\nnewThrowable(\ns'Unabletofindvariableatframe$frameandoffset$offset'\n)\n)\n}\n\nresult.map(_=>TrueResponse).getOrElse(FalseResponse)\n}\n)\n\nresponse.failed.foreach(\nlog.error(\n_,\ns'Failedtosetvariableat$locationto$newValue!'\n)\n)\n\nresponse.getOrElse(FalseResponse)\n\ncaseFailure(_)=>\nlog.error(s'Unknownthread$threadIdfordebug-set-value')\nFalseResponse\n}\ncaseunknown=>\nlog.error(\ns'Unsupportedlocationtypefordebug-set-value.:$unknown'\n)\nFalseResponse\n}\n})\n}"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:124:34","_root_.org.ensime.core.debug.SourceMap.toJdi(Lorg/ensime/api/EnsimeFile;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","toJdi(file)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:514:13","_root_.org.ensime.api.DebugBreakEvent.","DebugBreakEvent(\nDebugThreadId(t.uniqueId),\nt.name,\nresolved,\nl.lineNumber\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:205:8","_root_.org.ensime.core.debug.DebugActor#withThread(JLscala/Function2;)Lorg/ensime/api/RpcResponse;.","withThread(threadId.id,{\ncase(s,t)=>\ns.stepOutLine(t)\nTrueResponse\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:587:9","_root_.org.ensime.api.DebugExceptionEvent.","DebugExceptionEvent(\nex.uniqueId,\nDebugThreadId(t.uniqueId),\nt.name,\nresolved,\nlocation.map(_.lineNumber)\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:274:7","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM(\ns=>\nlookupValue(s,s.cache,location)\n.map(_.cache())\n.map(convertValue)\n.getOrElse(FalseResponse)\n)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:81:35","_root_.org.ensime.api.ImplicitInfos.","ImplicitInfos(Nil)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:31:60","_root_.org.ensime.api.SendBackgroundMessageEvent.","SendBackgroundMessageEvent(str,101)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:35:64","_root_.org.ensime.api.NewJavaNotesEvent.","NewJavaNotesEvent(isFull=false,notes)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:71:46","_root_.org.ensime.api.SymbolDesignations.","SymbolDesignations(f.file,Nil)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:62:70","_root_.org.ensime.core.javac.JavaCompiler#askDocSignatureAtPoint(Lorg/ensime/api/SourceFileInfo;I)Lscala/Option;.","javaCompiler.askDocSignatureAtPoint(file,range.from)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:76:33","_root_.scala.Option#getOrElse(Lscala/Function0;)Ljava/lang/Object;.","javaCompiler\n.askSymbolAtPoint(file,point)\n.getOrElse(FalseResponse)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:67:33","_root_.scala.Option#getOrElse(Lscala/Function0;)Ljava/lang/Object;.","javaCompiler\n.askTypeAtPoint(file,range.from)\n.getOrElse(FalseResponse)"
"core/src/main/scala/org/ensime/core/JavaAnalyzer.scala:59:61","_root_.org.ensime.core.javac.JavaCompletionsAtPoint#askCompletionsAtPoint(Lorg/ensime/api/SourceFileInfo;IIZ)Lorg/ensime/api/CompletionInfoList;.","javaCompiler.askCompletionsAtPoint(file,\npoint,\nmaxResults,\ncaseSens)"
"core/src/main/scala/org/ensime/core/AnalyzerManager.scala:78:41","core/src/main/scala/org/ensime/core/AnalyzerManager.scala@3089..3337","combine(aggregate)"
"core/src/main/scala/org/ensime/core/AnalyzerManager.scala:130:3","_root_.akka.event.LoggingReceive.withLabel(Ljava/lang/String;Lscala/PartialFunction;Lakka/actor/ActorContext;)Lscala/PartialFunction;.","withLabel('ready'){\ncasereq@RestartScalaCompilerReq(id,_)=>\nidmatch{\ncaseSome(projectId)=>\nanalyzers.get(projectId).foreach(_forwardreq)\ncaseNone=>\nanalyzers.valuesforeach(_forwardreq)\n}\ncasereq@UnloadAllReq=>\nanalyzers.foreach{\ncase(_,analyzer)=>analyzerforwardreq\n}\ncasereq@TypecheckModule(moduleId)=>\ngetOrSpawnNew(Some(moduleId))forwardreq\ncasereq@RemoveFileReq(file:File)=>\nvalfileInfo=SourceFileInfo(RawFile(file.toPath),None,None)\ngetOrSpawnNew(config.findProject(fileInfo))forwardreq\ncasereq@TypecheckFileReq(fileInfo)=>\ngetOrSpawnNew(config.findProject(fileInfo))forwardreq\ncasereq@TypecheckFilesReq(files)=>\nvaloriginal=sender\nvalfilesPerProject=files.groupBy(config.findProject(_))\n\ncontext.actorOf(Props(newActor{\nprivatevarremaining=filesPerProject.size\nprivatevaraggregate:List[String]=List.empty\n\noverridedefpreStart:Unit=\nfor((optionalModuleId,list)<-filesPerProject)\ngetOrSpawnNew(optionalModuleId)!TypecheckFilesReq(list)\n\noverridedefreceive={\ncaseres:RpcResponseifremaining>1=>\naggregate=addResponse(res,aggregate)\nremaining-=1\ncaseres:RpcResponse=>\naggregate=addResponse(res,aggregate)\noriginal!combine(aggregate)\ncontext.stop(self)\n}\n\ndefaddResponse(res:RpcResponse,agg:List[String])=resmatch{\ncaseEnsimeServerError(desc)=>\ndesc::aggregate\ncase_=>\naggregate\n}\n\ndefcombine(errors:List[String]):RpcResponse=\nif(aggregate.isEmpty)//hadnoerrors;returnaVoidResponse\nVoidResponse\nelse//returnthecumulativeerror\nEnsimeServerError(aggregatemkString',')\n}))\n\ncasereq@RefactorReq(_,_,_)=>\nvaloriginal=sender\ncontext.actorOf(Props(newActor{\noverridedefpreStart():Unit=\ncontext.actorOf(analyzerCreator(config.projects.map(_.id)))!req\noverridedefreceive={\ncaseres:RpcResponse=>\noriginal!res\ncontext.stop(self)\n}\n}))\ncasereq@CompletionsReq(fileInfo,_,_,_,_)=>\ngetOrSpawnNew(config.findProject(fileInfo))forwardreq\ncasereq@FqnOfSymbolAtPointReq(file,point)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@FqnOfTypeAtPointReq(file,point)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@SymbolAtPointReq(file,point:Int)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@DocUriAtPointReq(file,range:OffsetRange)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@TypeAtPointReq(file,range:OffsetRange)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@SymbolDesignationsReq(file,start,end,_)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@ImplicitInfoReq(file,range:OffsetRange)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\ncasereq@ExpandSelectionReq(file,start:Int,stop:Int)=>\nvalfileInfo=SourceFileInfo(RawFile(file.toPath),None,None)\ngetOrSpawnNew(config.findProject(fileInfo))forwardreq\ncasereq@StructureViewReq(fileInfo:SourceFileInfo)=>\ngetOrSpawnNew(config.findProject(fileInfo))forwardreq\ncasereq@UnloadFileReq(file)=>\ngetOrSpawnNew(config.findProject(file))forwardreq\n}"
"core/src/main/scala/org/ensime/core/AnalyzerManager.scala:70:69","_root_.org.ensime.api.TypecheckFilesReq.","TypecheckFilesReq(list)"
"core/src/main/scala/org/ensime/filewatcher/FileWatchService.scala:228:51","_root_.scala.collection.TraversableLike#filter(Lscala/Function1;)Ljava/lang/Object;.","dir.listFiles\n.filter(f=>(f.isDirectory||f.isFile))"
"server/src/main/scala/org/ensime/server/PortUtil.scala:16:32","_root_.org.ensime.util.path.package.RichPath#readString(Ljava/nio/charset/Charset;)Ljava/lang/String;.","portPath.readString()"
"server/src/main/scala/org/ensime/server/PortUtil.scala:28:39","_root_.org.ensime.util.file.package.RichFile#writeString(Ljava/lang/String;Ljava/nio/charset/Charset;)V.","portFile.writeString(port.toString)"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:55:3","_root_.akka.event.LoggingReceive.withLabel(Ljava/lang/String;Lscala/PartialFunction;Lakka/actor/ActorContext;)Lscala/PartialFunction;.","LoggingReceive.withLabel('resolveDocSig'){\ncaseNone=>\nself!FalseResponse\ncontext.unbecome()\ncaseSome(sig:DocSigPair)=>\nproject!sig\ncontext.unbecome()\n}"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:67:3","_root_.akka.event.LoggingReceive.withLabel(Ljava/lang/String;Lscala/PartialFunction;Lakka/actor/ActorContext;)Lscala/PartialFunction;.","LoggingReceive.withLabel('receive'){\ncaseerr:EnsimeServerError=>\nserverforwardRpcResponseEnvelope(Some(envelope.callId),err)\ncontextstopself\n\ncaseresponse:RpcResponse=>\nserverforwardRpcResponseEnvelope(Some(envelope.callId),response)\ncontextstopself\n}"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:41:36","_root_.org.ensime.server.RequestHandler#redirectToIndexer(Lscala/Function1;)Lscala/PartialFunction;.(req)","req(fqn.fqnString)"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:46:5","_root_.akka.event.LoggingReceive.withLabel(Ljava/lang/String;Lscala/PartialFunction;Lakka/actor/ActorContext;)Lscala/PartialFunction;.","LoggingReceive.withLabel('redirectToIndexer'){\ncasefqn:FullyQualifiedName=>\nproject!req(fqn.fqnString)\ncontext.unbecome()\ncasefailure=>\nself!failure\ncontext.unbecome()\n}"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:29:50","_root_.org.ensime.api.FqnOfTypeAtPointReq.","FqnOfTypeAtPointReq(file,point)"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:65:73","_root_.org.ensime.api.RpcResponseEnvelope.","RpcResponseEnvelope(Some(envelope.callId),response)"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:61:68","_root_.org.ensime.api.RpcResponseEnvelope.","RpcResponseEnvelope(Some(envelope.callId),err)"
"server/src/main/scala/org/ensime/server/RequestHandler.scala:32:52","_root_.org.ensime.api.FqnOfSymbolAtPointReq.","FqnOfSymbolAtPointReq(file,point)"
"server/src/main/scala/org/ensime/server/tcp/TCPServer.scala:32:80","_root_.akka.io.Tcp.Bind.","Bind(self,\nnewInetSocketAddress('127.0.0.1',preferredPort.getOrElse(0)))"
"server/src/main/scala/org/ensime/server/tcp/TCPServer.scala:43:7","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest(\ns'TCPprotocolfailedtobind($preferredPort)',\nisError=true\n)"
"server/src/main/scala/org/ensime/server/tcp/TCPServer.scala:66:36","_root_.akka.io.Tcp.Register.","Register(handler)"
"server/src/main/scala/org/ensime/server/tcp/TCPServer.scala:52:9","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest(\n'LastclientdisconnectedandshtudownOnLastDisconnectset'\n)"
"server/src/main/scala/org/ensime/server/tcp/TCPServer.scala:31:9","_root_.akka.io.IO.","IO(Tcp)"
"server/src/main/scala/org/ensime/server/Server.scala:78:11","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest(\ns'httpendpointfailedtobind($preferredHttpPort)',\nisError=true\n)"
"server/src/main/scala/org/ensime/server/Server.scala:157:70","_root_.org.ensime.util.path.package.RichPath#readString(Ljava/nio/charset/Charset;)Ljava/lang/String;.","serverConfig.config.file.readString()"
"server/src/main/scala/org/ensime/server/Server.scala:107:58","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest(t.toString,isError=true)"
"server/src/main/scala/org/ensime/server/Server.scala:94:15","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest(\ns'httpendpointfailedtoinitialise:${ex.getMessage}',\nisError=true\n)"
"server/src/main/scala/org/ensime/server/Server.scala:39:7","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest(\ns'Monitoractorfailedwith${ex.getClass}-${ex.toString}',\nisError=true\n)"
"server/src/main/scala/org/ensime/server/tcp/TCPConnectionActor.scala:93:36","_root_.akka.io.Tcp.Write.","Tcp.Write(msg,Ack)"
"server/src/main/scala/org/ensime/server/ConnectionHandler.scala:31:54","_root_.akka.event.LoggingReceive.","LoggingReceive{receiveEvents}"
"server/src/main/scala/org/ensime/server/ConnectionHandler.scala:44:67","_root_.org.ensime.api.RpcResponseEnvelope.","RpcResponseEnvelope(None,Canonised(outgoing))"
